fwb-baydry.txt,128,2106,8715,57040,684432,139200,536541,425942,151025,14988
cel-PF.txt,931,2104,0,37326,208845,11887,962904,0,0,0
cel-PH.txt,953,2150,0,39026,218535,12722,1046159,0,0,0
met-CL.txt,918,2144,0,39479,211135,11456,1088917,0,0,0
fwb-cayman.txt,242,3571,5168,132083,2520201,509856,1939830,419933,71152,1119
met-EN.txt,916,2164,0,40956,212736,11263,1210249,0,0,0
ppi-ppilc.txt,1536,2844,2402,13609,45148,553,54383,24304,5254,2509
met-CJ.txt,946,2228,0,43083,222616,11243,1266879,0,0,0
fwb-jamaica.txt,248,3804,5990,144298,2848954,548496,2170151,499066,86000,1422
ppi-ppiy2h.txt,2018,2705,212,26297,160224,2955,378551,8202,321,16
met-HP.txt,949,2291,0,43918,231256,12691,1213776,0,0,0
cel-EN.txt,1005,2326,0,46337,248968,12886,1440949,0,0,0
met-PG.txt,1010,2330,0,46336,248760,12149,1500516,0,0,0
met-AB.txt,993,2336,0,46299,237411,11595,1425483,0,0,0
met-NM.txt,981,2359,0,48516,254438,13133,1518066,0,0,0
met-EF.txt,1004,2433,0,55429,288532,15733,2027444,0,0,0
met-MB.txt,1043,2447,0,50321,268994,11467,1791066,0,0,0
met-ML.txt,1055,2495,0,52579,281007,13255,1779731,0,0,0
met-AA.txt,1057,2503,0,50019,260772,13130,1501224,0,0,0
met-NG.txt,1055,2531,0,53761,282018,14799,1745790,0,0,0
met-ST.txt,1051,2529,0,57393,302210,14688,2063976,0,0,0
met-MJ.txt,1082,2561,0,48513,255628,12737,1441201,0,0,0
met-PN.txt,1077,2595,0,59255,313539,15152,2166905,0,0,0
cel-TM.txt,1173,2665,0,60011,342723,17426,2259577,0,0,0
met-TH.txt,1112,2682,0,52600,278032,13987,1595219,0,0,0
cel-CL.txt,1241,2812,0,62475,363639,19279,2331534,0,0,0
met-CE.txt,1173,2842,0,63364,327900,16824,2380965,0,0,0
met-AG.txt,1268,2980,0,61366,319441,15743,2090876,0,0,0
cel-MJ.txt,1359,3089,0,67947,378376,18879,2442818,0,0,0
cel-CJ.txt,1378,3094,0,73068,415369,20211,2972169,0,0,0
cel-PG.txt,1395,3120,0,74653,435204,20921,3166250,0,0,0
cel-HP.txt,1363,3107,0,73631,425327,22361,2873509,0,0,0
cit-smagri.txt,1024,4916,5694,164331,2227845,22144,5903070,689139,52962,3536
met-CA.txt,1305,3170,0,76913,411888,19951,3028439,0,0,0
cel-AB.txt,1416,3183,0,76587,431010,20170,3183258,0,0,0
cel-MB.txt,1431,3230,0,77590,442481,19128,3390990,0,0,0
cel-EF.txt,1407,3250,0,87207,496781,25495,4135919,0,0,0
cel-NM.txt,1435,3284,0,81753,468686,22916,3521580,0,0,0
cel-ML.txt,1464,3329,0,84420,486874,22877,3752832,0,0,0
cel-TH.txt,1448,3338,0,77069,434676,21414,2941393,0,0,0
cel-AA.txt,1485,3362,0,83314,477790,22943,3505327,0,0,0
cel-CE.txt,1469,3415,0,83866,456991,22592,3591614,0,0,0
met-YP.txt,1453,3403,0,91731,492835,21147,4531686,0,0,0
cel-ST.txt,1485,3411,0,91120,520137,24775,4250652,0,0,0
met-HI.txt,1424,3423,0,82594,429468,19726,3404059,0,0,0
cel-NG.txt,1515,3469,0,88145,503816,24835,3877083,0,0,0
met-CY.txt,1430,3499,0,95757,518906,25300,4280644,0,0,0
cel-PN.txt,1541,3534,0,94739,542947,25223,4528312,0,0,0
cel-AG.txt,1567,3578,0,85137,468294,22730,3454070,0,0,0
met-MT.txt,1520,3655,0,96809,516273,23351,4440813,0,0,0
met-SC.txt,1511,3807,0,107729,583796,29008,5262612,0,0,0
cel-CA.txt,1742,4033,0,114768,662305,30904,5828479,0,0,0
met-RC.txt,1762,4248,0,126010,677942,31049,6632738,0,0,0
cel-SC.txt,1824,4428,0,137010,774173,37008,7649945,0,0,0
cel-YP.txt,1950,4412,0,140060,805303,34172,8633196,0,0,0
cel-CY.txt,1922,4500,0,145132,837905,39335,8292526,0,0,0
cel-MT.txt,1971,4582,0,140054,794628,35621,7836071,0,0,0
cel-HI.txt,1988,4612,0,139557,792992,36598,7795415,0,0,0
met-PA.txt,1971,4790,0,161133,878026,35893,10810898,0,0,0
pwr-power.txt,4941,6594,651,16980,37682,324,19826,5094,385,90
cel-RC.txt,2284,5305,0,180324,1027905,45690,11621387,0,0,0
met-BS.txt,2217,5427,0,205798,1102750,46057,15988435,0,0,0
met-DR.txt,2280,5588,0,220490,1189576,44635,18289331,0,0,0
roa-roadNet-OL.txt,6105,7029,41,10581,15679,124,2921,97,0,0
met-EC.txt,2275,5627,0,223585,1189064,48276,18192893,0,0,0
met-TY.txt,2361,5822,0,236965,1271177,51321,19951419,0,0,0
cel-PA.txt,2554,5975,0,226040,1295495,54396,17366108,0,0,0
col-erdos972.txt,5482,8972,3372,234631,2199522,6273,6817684,366632,18566,1317
cel-BS.txt,2735,6472,0,266714,1490899,61114,23188855,0,0,0
col-erdos982.txt,5816,9505,3574,257382,2437674,6934,7944648,401163,19884,1390
ppi-ppiapms.txt,1622,9070,63083,116687,1505988,33077,793568,1901397,617108,435537
cel-DR.txt,2829,6729,0,296162,1678810,64522,27696305,0,0,0
col-erdos992.txt,6094,9939,3732,274027,2635811,7414,8506223,427150,20889,1470
cel-EC.txt,2897,6922,0,311913,1746878,71406,29492178,0,0,0
cel-TY.txt,2982,7117,0,327991,1847920,75391,31905083,0,0,0
col-erdos02.txt,6927,11850,5973,483949,8445001,13999,33000237,1420445,46989,3323
aut-as19971108.txt,3015,5156,2331,462232,3185286,6618,67325692,940971,48791,1832
cit-kohonen.txt,3772,12718,9259,767553,7695137,34148,115462344,2347442,65965,3543
aut-as19980106.txt,3244,5775,3037,546353,3914644,9356,86301393,1257530,66711,3161
aut-as19980802.txt,3876,6992,3475,781719,5643397,7921,158061917,1815695,93032,3170
aut-as20000101.txt,3570,7033,4245,564357,5015665,9885,86348298,1623338,97758,4461
cit-scimet.txt,3085,13474,16503,4909483,2187481,21234,4854355563,31998784,188596,8172
ppi-ppiall.txt,3258,12930,65300,172923,2084060,37755,1481458,2077583,630887,440585
web-polblogs.txt,1224,16715,101043,1038396,31413775,1128796,39781210,15779299,2775480,422327
aut-as19990628.txt,5322,10163,5327,1400150,11878432,12695,378584656,3562939,180258,5148
p2p-Gnutella08.txt,6301,20777,2383,338884,5114406,72588,4536021,293041,14772,175
aut-oregon1_010331.txt,10670,22002,17144,5475562,58994849,58868,2750160721,17078056,744013,26610
aut-oregon1_010414.txt,10790,22469,18237,5752533,64775454,66929,2872929553,18767594,899619,27135
aut-oregon1_010428.txt,10886,22493,17645,5881917,65766385,62740,2987570958,19051826,897293,26461
aut-oregon1_010512.txt,11011,22677,17598,5940741,66544002,63177,3015224988,18940562,888154,26021
roa-roadNet-TG.txt,18263,23797,444,46082,82726,2178,19910,1662,115,0
p2p-Gnutella09.txt,8114,26013,2354,404285,5863826,81910,5164414,280175,14512,160
ppi-vespignani.txt,4713,19528,8133,1961999,14685983,47395,537640298,975374,32608,5337
aut-oregon2_010331.txt,10900,31180,82856,6199320,91442686,367982,2886131314,31360340,2457773,346110
aut-oregon2_010512.txt,11260,31303,72866,6615308,95112642,311765,3155817311,32955251,2448425,267660
aut-oregon2_010428.txt,11113,31434,78000,6549839,95654146,345700,3085233296,34084421,2616890,296111
aut-oregon2_010414.txt,11019,31761,88905,6445087,95987528,380904,2982069778,35319711,2860053,384812
p2p-Gnutella06.txt,8717,31525,1142,419141,5397097,82422,3346592,72715,8207,45
p2p-Gnutella05.txt,8846,31839,1112,435730,5710669,60235,3981474,84129,4598,55
col-ca-GrQc.txt,5242,14484,48260,85087,553322,1115,405750,628366,65717,329297
cit-lederberg.txt,8324,41532,52897,2364331,40723837,298390,335861856,9623314,481394,36163
p2p-Gnutella04.txt,10876,39994,934,515892,6468894,27756,3411518,42594,732,3
cit-zewail.txt,6651,54182,113202,1888309,55634804,599311,48978585,12306432,1170064,138858
p2p-Gnutella25.txt,22687,54705,806,530703,4668759,13128,2332114,26080,368,7
col-ca-HepTh.txt,9877,25973,28339,214339,2117839,6844,1233932,531113,35461,65592
p2p-Gnutella24.txt,26518,65369,986,718248,7617667,8329,10432058,56506,432,11
aut-as-caida20041101.txt,18278,37559,31426,9990787,164114678,208025,4889936446,31411268,1462795,59617
soc-Vote.txt,7115,100762,608389,12720413,1048807458,23343657,1127174796,283932309,28077125,2077903
aut-as-caida20050404.txt,19267,38930,28991,10401840,171181234,208633,5071518845,31712036,1405025,48479
aut-as-caida20061113.txt,23072,39342,9862,10247280,130418436,101155,5160587815,17393853,563126,3330
p2p-Gnutella30.txt,36682,88328,1590,918986,8874502,45293,4421398,54300,1031,13
aut-as-caida20060123.txt,21245,42481,28418,11263536,194023815,259205,5568407812,33106869,1309970,41866
aut-as-caida20070625.txt,25352,52048,41771,14482731,283120620,428854,7628472259,51123279,2080466,78444
aut-as-caida20071112.txt,26389,52861,34265,14747440,280040280,385826,7844982528,45637197,1569887,49356
soc-fb-compiled.txt,4039,88234,1612010,4478819,84332901,5250007,361090174,148691496,48759042,30004668
p2p-Gnutella31.txt,62586,147892,2024,1562102,15433693,41592,8099454,70819,826,16
roa-roadNet-NA.txt,175813,179102,43,194461,210924,34,16946,160,0,0
col-ca-CondMat.txt,23133,93439,173361,1447567,25552163,37757,25868611,8899213,585602,294008
roa-roadNet-SF.txt,174956,221802,4036,416928,734664,15994,173345,15200,444,2
col-ca-HepPh.txt,12008,118489,3358499,5202514,203791987,820741,143185370,462251935,35202103,150281372
cit-cora.txt,127083,329056,134086,9217106,162906919,1478989,267870658,12546028,1012676,48845
col-ca-AstroPh.txt,18772,198050,1351441,8695057,420440446,1302079,299164428,178445014,14873225,9580415
cit-HepTh.txt,27770,352285,1478735,32665404,1850556725,14104254,7528718747,548816464,37254386,4113289
soc-yahoo-delicious.txt,205282,346620,328811,13695095,277588261,763491,2719575705,28910115,5726280,1493992
soc-sign-Slashdot081106.txt,77350,468554,548054,66672577,6330396811,27034979,14803827128,400063353,16574762,1968248
cit-HepPh.txt,34546,420877,1276868,22468262,994706455,10189732,1073959975,215641986,21139070,2562245
soc-sign-Slashdot090216.txt,81867,497672,570569,71103461,6741129080,30067320,16059886600,419500017,18352213,2078864
soc-sign-Slashdot090221.txt,82140,500481,579565,71880084,6837739874,30526436,16253358218,426781819,18675156,2109090
soc-Slashdot0811.txt,77360,469180,551724,66861129,6354537442,27160530,14854175885,402930550,16834749,1989958
soc-sign-epinions.txt,131828,711210,4910076,167463239,25730049353,195173309,47908873617,4717826687,344513177,58567924
soc-Slashdot0902.txt,82168,504230,602592,73175813,7003781960,31398659,16657548433,444192413,20499164,2260269
pro-amazon0302.txt,262111,899792,717719,6967193,52865917,279943,127939980,12043314,1283821,304441
